id	highest_gem
QJKJU1jfR2EvmpA3	6
QJKZo4fEWIaRiWrr	8
QJOGDxRfYT7SyuP5	8
QJOhRHg0RV743sjN	2
QJUOuZ8EDmC080zG	7
QJYJnhJmD9NlJxBh	2
QJbdd4hFxERxu5Hl	8
QJdV0mBSlbs6Kf4H	4
QJhmE9xRzSkQk6Mn	8
QJidJKvG8eJcobww	4
QJpDioxqPFlspwoC	7
QJqLVmzO7vUNiOb1	8
QJrOziHy3B0qYqjT	7
QJt9T1Nwp7K6jyTY	8
QJti5s20kD0pxWj0	7
QJxkFMMBN0wHzRfc	5
QJyGLqnO4Eyl6aCE	8
QK5cs2NnhKsZmUl3	8
QK6DG4kQRrwGGcGO	8
QKCZmeh7TWhq44YT	8
QKGG2tPHgTszavMK	7
QKMR29WjDolR8hCq	7
QKNCa6pwTaX6jKBp	7
QKPU8VXxnMReJe1y	6
QKRR2PBsPy0jbdEo	8
QKUnXnhNn9VIoiBL	4
QKfYismWbuSxUOyk	7
QKfyfZfJZ7Vj4W57	8
QKgIspxC5qDIRmGp	6
QKgt5djVFOrtULCm	7
QKhbBZUSR7rVIjCN	2
QKiwmVjDfFHYYRUZ	2
QKqPtVViZaoSF6YQ	8
QKqRC18WczcmnlvC	4
QKr8XSWlnSOVuuGC	7
QKsmAXUPhH2tnKvQ	8
QKtqOEayujT7uiN8	5
QKuDdOSWwZqUc71t	7
QKw72I461XYxjgGV	6
QKwAytJZ6bOeh2wz	8
QKxUb4Y9Rw9mvAZR	2
QL25G3cgBvTh5PBh	2
QL2r6CdKHH7U56Ni	2
QL5yeVCbwSNGYYYN	8
QL6zmgx5zbnlYQIv	8
QL7h2Tv6CHECQgop	8
QL9J8rzT0z1Krd6F	8
QLB2I5eQMCcafxzu	8
QLCVNXJxtUHNd1H8	7
QLCseBO1GvEdB8gN	5
QLE6idrSNRsf6N12	8
QLFA23IQE8z8UVLd	8
QLFaoDtTL22Uds1W	5
QLGNlP0YBXtEn92i	6
QLGTFlq0yxMhK3Tg	7
QLGfRY0XrY8jRpk9	8
QLIJABCMBsilVuGY	8
QLJMqaAtbCXJKK4U	6
QLPVB7CZV4vitHwv	2
QLS7kji6YU3Urwsg	4
QLSkvek0eNOhFU44	7
QLTuRWjl1ezS78zq	7
QLYLxLhsi9SJW3Md	4
QLbB06j2VYXCGsIW	7
QLcpdTkIXIeNRqkm	6
QLfvzBGBGQzV9YMd	8
QLixgyC6othYkgAs	8
QLiy0orzciG3XQIk	8
QLlErFl1Yfs6Cupe	4
QLlSmNim9REpHtZn	8
QLp4BeEUItarYtxN	8
QLrRceAgrnpdotLo	5
QLrf6bNhbdCGxry7	8
QLtylCWIkNuabuce	5
QLxP66b64UnaLdTw	5
QLxSAZRiZQO9wGxF	5
QLzktZbt5V4Ga87E	6
QM4PyaZ7wcAeo8Lh	8
QM7TEj7WTyxlF2jp	7
QM8qykYFnIFYfJvS	5
QMMkFBf8Wps3QBdZ	3
QMMsYH6VgQSFXVOY	5
QMNhoURdHhyLf959	8
QMNzlYdOjMr7umlL	2
QMPqqPzjcsg7jhSI	5
QMPwKrpBFlWgalBw	2
QMSD04WrxDQ3jM4L	5
QMTn20ZX68copK7h	7
QMfGo49Tzwp3hUFk	8
QMiswJrT7jMJtbpJ	8
QMjNTAaNdDA0OZeO	5
QMm5mQvpSrqR4vAJ	3
QMpvfDzIc1Gazft9	7
QMqQ3Ha2QDK0NwDa	8
QMqyB2OWGCjPOs41	5
QMvDbNDw9vra05r6	8
QMvLQOmKFWjvZD6o	7
QMvMhKYQKYKoluja	6
QMvWA5vE2eFrnBto	5
QMyhfHbPzoYu0k8B	6
QN0UpOx8WyL8ZmyV	8
QN3smcMBo3O5JXjU	5
QN4fiXmpb5xvtBpU	8
QN5Fy9glrnN2wTyK	8
QN6LBCOHjf9WrujT	2
QN6jSNYGrAmuIENg	8
QND3VckdEQvQG3pC	3
QNFTjMSwskBRmopd	7
QNJfXUsn9Aqilu1s	8
QNNCG6b3YTcuLFte	5
QNPrvd7vuDZJcpdb	5
QNQjYgY5Ff9KyPeD	7
QNRHjZtT6ciwSxmk	7
QNRmjxx4Kx1mfzVd	6
QNShT8zVygjNg7QR	8
QNTqpkTfUKsW9RK1	7
QNTrCUuU33JHBlVc	8
QNXKBbzvjl1J7NJ8	5
QNY692wzyZDkZkZP	7
QNdDBIrG596L2x5U	6
QNfDJvRaZppPBs6k	8
QNfMWWZE40cE6fyc	6
QNg0Nq0ix2rpj2EI	6
QNguQcP5k7lohRjX	8
QNiX0vRmoHgjKesX	2
QNinqKVG7eXfo9RQ	6
QNnQ2wP16kKD6bRf	7
QNohIgn9wRUuZZAK	7
QNrxfjCFgkn31aC3	5
QNvLBBFkxRgFO5ri	8
QNvZmJ5eaRToFog3	8
QO0Ee4dxCJORL7c6	2
QO3rlbKboMqkNBWz	8
QO41p5UUGWGmiCDr	8
QO48c3GVcr4YVr8L	8
QO4BunB1L4GFJ0J3	7
QOAcqtkDiZCF0SKI	8
QODtqHcw9DM4h9IN	8
QOMVECdJ1zJouAia	8
QORA3sFtZakP0ctz	7
QORsVaXv3ENubNSp	8
QOUNCZlyrwxtZDPh	8
QOYDnu8RJrz4cdXo	8
QOZWoigFkM3aKHAM	3
QOb3szDgDSy9hi24	2
QOepJEe9aNAqQhW3	8
QOjpOTr8e83n48lz	8
QOkYbloQGgqGIL9S	8
QOkrp21t0SrVCXTU	2
QOnlNeeWvIcIX0JY	8
QOp8pSklGKveXqGk	5
QOpTh57u8Jgqi3G2	2
QOqVdL8iVfOkChSg	4
QOry6PaML7fWQaV8	6
QOw3afPIA0ToRZqM	5
QOyG0ceVJsd4QDGE	8
QOzsjlXpWhFltRJJ	6
QP18PgiccuXMHrYN	7
QP1ToLN0IgTkXNBp	7
QP2O620qciDIiH1W	5
QP6XiljGHba1JSTC	5
QP8XrlwWI6wNxRpR	6
QPFj5JMSER5G8Gzs	8
QPGRWviyRYm9oBs5	8
QPIIwnv79EqRAefw	8
QPILZ2MQNEan2OjM	8
QPMhzQ8aZ3toSHUS	7
QPN33zgtQQMiB836	7
QPNKlC6yNaKfbhXX	8
QPSqZtRWZkDIUtBN	5
QPUDzhEyi0Igak0d	5
QPUaa2orGuoeXzwk	8
QPWmvneLexPbb6gx	7
QPYSERfXLvAJUIQb	5
QPZRo0FjYAPLny1a	7
QPaDwFocMI8Z03Dy	5
QPdmdUHt61IK2Utu	7
QPevY0Ye2DhsDsjq	6
QPlREl4AbZldvhDJ	5
QPnlsVjq09Jxe2sl	8
QPozpoSeoWPWUp5k	7
QPtUiyuODD03lI3y	6
QPuc6FEpjUHNRQx8	8
QPv8jABtqshKZvra	8
QPyK9t9IizmBHXzn	7
QPzqQUyLUIgtmURr	7
QQ2jzIxbEaa4OVXN	5
QQ2yR7OKNhvlnGpo	5
QQ48tJRRnT53Qx6c	8
QQ62LSramfwmN04m	8
QQ8fKmYV6N52HrH1	5
QQ9JNvyH0RIMEIc6	7
QQBA6jhAiaccBOCx	5
QQLwi6lN9he2JyB9	6
QQO1CFtP5BL0RBl7	2
QQPB3Q38JPC5saeQ	8
QQPbykgWlA87Mviu	8
QQR1tJxSCyTivlqe	7
QQRjufchSsrLBglO	2
QQVududrfSwiZ6Aq	8
QQWEoF85VWtQMWsL	5
QQZHB4AlDoYje98t	8
QQbEgUUoZjYRg2F8	8
QQcFTKj0eB5yV0Oc	8
QQdkYSH6OOKGWp63	8
QQevKF7iOPB7m0jp	2
QQhUvaNAqE6F1faP	8
QQjuqD13PdRWz3PV	5
QQkVfRle2EjA82d4	8
QQqsqSpEickVRrmK	8
QQrgwNBGCuSVLf6d	7
QQuUy0E8M9Rpg2Py	8
QQuw3c4Wu34pEcEl	8
QR5AIJKbr2r9V8k3	5
QR6axBWabUa3dWBJ	8
QRCmbYfchz3dJaP8	8
QRDB2vfDc0Zoxx3k	7
QRDkzojypcloX8Sj	8
QREhP5ifYpR9DZYK	6
QRGCFUepeaetTQdb	8
QRGiIwviAlyLAx5j	2
QRINl49emp7CDTX5	7
QRKonOPdXPuZYLyZ	6
QRMTZLmx7we49JuJ	7
QRN0CrtTAlIsfdxl	8
QRP9TXmoIOw62vaL	2
QRQ2fW4yy0ySZfij	6
QRQGyuuzFS6pgqAA	7
QRQUBjT1smE9s9rB	7
QRQkRY9ZRyZJkBkT	7
QRY2rVsNKrHAy0qC	8
QRbRaMWFdhf9DHDJ	8
QRi5oronvMpTbIbz	7
QRjbX36aXbFCLn21	7
QRnpI17hvGiZyXo5	5
QRo7uA8FuCaF126S	5
QRpi3qxELkJXTJVp	6
QRrpi3vsZ2eOzWRZ	5
QRsyoBTKSEgLSmVz	8
QRu6SGKpPXOJlL1e	2
QRusAdxqAsf94q5X	4
QRveSx9tbpr6mdB5	2
QRxbGB2vWDsCW6er	8
QRy2BYzElKQwZ1eG	2
QS0UvKLEdR5mLwsz	8
QS0nnF9pWaMRFK7r	8
QS1epjlA9ceFEhWl	2
QS3d3ACgoIQXaN2H	4
QS5mRzxgoBTN3kNF	5
QS6Udh9Eu82I82iq	4
QS8u9MxU0rt9ie6C	6
QSAsB3HZC1ZTayEZ	1
QSDlPZKUVv6VKZN5	8
QSDvM1oXOU0Yej4f	6
QSFaFUTInRUP7KA9	7
QSIDuDHiDhHKnoIf	7
QSKTG81p4Hp8Sbpw	8
QSL5xBNgNEZaTvtc	6
QSLhi0RmT762wCU2	8
QSN8D6WZrojEyIBT	7
QSQKYN4vAYTSiOsB	8
QSUNnSTV38Jvs4iT	8
QSdDX107pLyrH8rK	8
QSdEeCE2jjsRPgVL	2
QSddbC79Jn64Ygf3	7
QSfM4w17FMeZnhsl	8
QSg3n9yBdI90ukQt	8
QSg4YueMAUtle6cJ	8
QSlBleQYwht2YxoD	5
QSqd4czHdSsONSho	7
QSrP0ZqE3fe2HbFp	7
QSt8axHSTkBw3Utl	7
QSvaETmtao5Ebwll	7
QSx1qOlJXVjadjOA	7
QT1QCBOnjAQ6vJeK	7
QT2CGER57EoFVnGS	2
QT2GMJG9v3hkHqzq	5
QT70m5xyc9G5IvZA	7
QT8HWNkZT6Xr0Kjo	7
QTDYd5jSu4ctxR99	8
QTDhbZvlzSshCaCi	6
QTGox4jBs7faibhB	7
QTJmIBVbTMlzJYrL	2
QTKXRRozTjUJOJwA	8
QTLhE1mn9azZKRGM	1
QTMDSxGVc6a6s8eG	8
QTMaV2dLOa29dgDH	8
QTRgyc3C9Fe9vljW	2
QTRjgV1ZqJeMaIwb	5
QTVLYuZitKRAMHnq	4
QTXjveSWqgRXqb4s	8
QTXu00NNwfeBUYqS	8
QTd0o7FYG7TIsSts	7
QThGgPlStyNdFv9l	8
QThMxRKnlRH2torz	7
QTjXaC0bCCE1fqOg	7
QTkRRpincTRtyXJ7	7
QTn6jZBEPDqMHJRn	8
QTnjh1Q3CFszQuZm	6
QTp9glFfohK1uZl9	8
QTruQtAjMs3xsDzO	4
QTrxFp8LuQuSX11Q	1
QTtOYIxBJzCZOonL	8
QTuQ2uqWv2hmbglf	7
QTxf0P1qd3Dsrc5D	1
QTxmadSlW1PhCDe8	7
QTyXDJe4voGd0WJG	2
QTzoty1UtIsiQsks	5
QU1PsqIMyjzGf3Pa	2
QU7OMf1KDcoeMRkX	8
QUAzLpVoI3XqhjS3	2
QUCzBMzceORzfqrT	8
QUJ8zKT2xvrShIlP	7
QUM8vgHZd2ldmLIm	7
QUNz2BxstewZjXLh	8
QUTQ8WwniE4wM3X5	7
QUUkIwefNao50KEB	5
QUXjsr5NBS3Ahjnl	7
QUYmUEzXZ5RjQvcx	5
QUZ3Ignk4NFigiNt	5
QUZDzW0c7K4C5T2x	7
QUcZsJvxjp5NkHSx	8
QUd12tz6lxNoumaX	6
QUeubdZqqzcpcEFW	8
QUgVHY6Xbt4xuAGR	2
QUpJUqbnpfpwlAfU	7
QUqWCa8AqCCflwye	2
QUqcDQp6ogpHw6mq	8
QUrWwWbEgc5gLRdz	5
QUtTL7JwQb1KqRVh	4
QUvC9A2hreqWGuGm	6
QUvM4AOxcIsb9Eif	6
QUvkwFINaTQZdb77	8
QUzttKRVMeCkMpfU	5
QV1ud8qbivpvsgCo	7
QV3NRfIEfLDWFo7z	7
QV3Xn9AKKoB1NrPT	8
QV5BADjJNtbUwNjL	7
QV8eHnGJbcXNp3An	2
QV9zmT0xFfRegpn9	8
QVB7AU15xYsNQYJh	8
QVCv9BzRyYR4QGTS	5
QVDG3JCFCda6oLXS	2
QVDKmm1kIIcHvlyD	8
QVDerRIzvbMfLSrw	7
QVHwjF1Deif2ithf	8
QVKEMh8EUqlRmLiT	8
QVMh2jsgEnjMkfUS	5
QVRqm4kWIYdOE0zM	2
QVU9T4KZHPV5qkFW	8
QVUQcT8NUbQL2JUg	5
QVWzqQirInbLgmCw	8
QVdmB8avqicnC9xg	6
QViREg5V2LIfJ8IY	2
QVjzDW6lB0GrfOSj	2
QVmzA8oSEhGXIFlk	8
QVoOME727LnFGupA	7
QVqogbzxG5QOsOIt	2
QVsIWJz7ut8fGvkz	5
QVsPOq9FOcXzt5qY	7
QVt5LPA7KCKvqt6X	8
QVuZQ2BOlobSEJ0g	7
QVvArukhNNjMFC7H	6
QVvNOeuQjZ35LE2g	8
QVwdXpB3mFZBrFJW	6
QVzDIM5wMyVJ27NK	8
QW0aazQoStdjWxG8	8
QW1LZPfBgLQaI7cz	6
QW1ShbfuOaGLWPfO	8
QW4h7QDAV2OanvyC	8
QWFOaJ0JJClAntBg	7
QWKXliYMd7a0wkFe	8
QWMzjxFvJtwNN6TM	8
QWNqX30SQQt52rzs	5
QWOXZZzkJUhwnpGs	4
QWTxAo4irYkNas9E	8
QWU8ASq8ulQ6hSwO	6
QWX0h5QrO8RYoPIr	1
QWZOobozIqJFOjin	8
QWaBUkzzmha4mR0R	8
QWc9nU15fSUaseTc	8
QWi8Dz8nCZGvJOOY	8
QWnjpT7IFHbkX89O	8
QWpHjnqbbHv1Ecnm	7
QWrNdS3RGD3OsBAR	8
QWtu4tx95n5taIRo	6
QWvTOCsSPgZlMblt	5
QWyaKidCYVw6L4aC	8
QX0siLIUTNydonp8	5
QX3a9jhkgPEqGjzj	8
QX4bwxDxDc56yumQ	8
QX9UYcKSERHdp1YT	8
QXCN522UcHsjnNzN	8
QXEAJxLN4DSxWMYx	8
QXEljMN0PSD77dCz	7
QXHNGHQiYbVe8pHl	8
QXIOPoLo8YzLJH1r	2
QXL27mH002kXbIfJ	6
QXMRX25CxBDkqGZr	7
QXNIki0BiAOg70n9	7
QXNMkz2p20bavUcS	2
QXOKU6lU9YDM7Cvh	8
QXOSFm1WthgD1xwJ	6
QXProXtSivjUHlKH	8
QXVHDka2XilMo2wh	8
QXW8vD29dteS5xPW	7
QXauBLNUDtzQJzbw	8
QXhjc79jU87vJSss	4
QXi0fJAoupiPybm1	5
QXi1DKKmwr6Bs365	6
QXi3HFZCITCqwxCM	7
QXiMCUHvnpfcZEFg	2
QXijDfTdRBYitZeV	6
QXkYgalw42rz4k5X	5
QXlkvanjmOJhohzM	7
QXmC07mEtSuJgM3D	7
QXo9ZoXX0nhdD7fk	8
QXs4UyTu0COtsrgN	6
QXtlzad9o7ejNuDq	7
QXu245uIptvCxVyx	1
QXyEtgKnhqknTX0e	6
QXyVsgHeYHPpFdXe	4
QY2y2A5TzEqsHE64	6
QY4IvkeN1hIIxy5K	8
QY4VRPdWPgVoav5K	5
QY7xAiqQXPqlJljp	2
QY80YrEUsMQxiwwa	2
QYA95hkO9XGJkwE0	8
QYEqVjRIKIeWkZlH	5
QYI4pl1pdSept0KC	6
QYJ621AvZHzbp4GI	7
QYN7F8ukvDkhBFGe	6
QYNZwHaR0UzB9z41	8
QYVBTAZodJbXeb1E	4
QYVVBO6b6urfauGu	5
QYaBc6Dc5CurJBCr	8
QYbSmdxtnWsDhLGS	8
QYcVJjh2RUVr10rR	6
QYcZYWFgCSDfHBHI	8
QYelnORmtqI5xf8G	7
QYemH2x2zmFQAWUJ	4
QYhBl6Y2tNKgEJsZ	6
QYjgPZEcNW7VCfpx	2
QYpKwoUXKLXd56zq	2
QYv46xJ8uVpGF9Mc	8
QYvMuL14w71BHaBI	8
QZ4loflX9WjZW0gQ	8
QZ8XBzsVdLGKfZ4R	5
QZ9NZd1Ej7prN9lo	2
QZCZyGXjBMz4BAjt	5
QZCyIrttqzY8zQ2E	2
QZFPa8EpsNCPSD5K	2
QZIc56Ld19cGSLXc	6
QZP45Jz2nT7D0CPt	2
QZQXcZp8CaeNRjsw	7
QZT0WS4QEOR9XbsE	8
QZTKDYN6hRcGT0Un	8
QZbNIsERaTcn3Wge	5
QZc1tNKjgjSmqfkz	7
QZcvLrIyQ8lUHn6r	8
QZdbqJKqOFNfDUtg	5
QZnBZkxaRvjoy5YM	8
QZo9IPO9AVnNEGkE	2
QZpD2qNTlTJYOcjR	8
QZs7WkCXliEfzUuo	5
QZsNDRCxc6ySOTMY	8
QZv5wzJc8O6tpz2B	8
QZw24QEyoUqsvjEZ	8
QZyZrLVKQps2unik	6
Qa1KztHrMsoOK3j1	8
Qa2QbvSmx6gsIvKH	2
Qa3jeFfkIJ5rqoGZ	2
Qa4ZGcWpcpdZ9d1n	8
Qa5UzdWo5cuOEWhc	6
Qa7KcRh3Q30ut50R	6
Qa7Yo4Lg8oPcbuUD	5
Qa8kshdJSUzDvVqC	8
QaAcPNEzCUhdbHTJ	8
QaB4aW7W4kjOyhDc	2
QaIdHG0xXzHNqq31	8
QaU2wNaLzTtSondb	5
QaZl9i0SFkH2Vin5	8
QaZw335LwVNigdZh	8
Qacu8LoC2J1O9j08	8
QadtSI6o093v09aW	8
QaeAd3yDCDxxOboX	8
QaedEAVI4pgSQcXq	5
Qakxvvhssj8oqlW5	8
QaldXIXDWMw7DYOH	8
QanSLyFQPrg6VVV2	8
QaogsT1lsyuIoFfE	7
QauIaynV3Wgaw1CU	8
QawUoo1TmFOFdh0I	8
Qay7xzyHpUvfGXMN	7
Qaz8cnaFT8HPeLLK	2
Qazzxye2ueAiR0i1	7
Qb07FJRtC2kCGN52	8
Qb1dBsYzrj8z0UZa	7
Qb5HDPAu5hD8fRKb	5
Qb5dnzZ4hi1SRBCJ	8
Qb63o87OTbgJm72a	5
Qb7fBLrlk13R98Dy	5
QbACGEPVkdLS6xlU	8
QbCXt78urQDWdaFe	6
QbHy2qZbz8VC9MFK	7
QbHzaguWJoSXEeoN	8
QbP5XwDxGoTgzFR6	6
QbQTHVsQ6n6I36Lt	8
QbRAM0NjqBTrb9UG	8
QbRJTDL0G1O11gYu	8
QbUL3rlk4tkMQzQW	5
QbV4GBGQ6F5hN4f7	5
QbWwuBLQr96Gsw2J	7
Qbc7EumhqewC3iC6	6
Qbh4O7Qbbz4eLAad	8
QbkWAZwWum7KhXFi	7
QbmzN4aK3xRY2N6o	8
QbnjpS6wrgw3egvq	6
QboQsgAVfb1rXN4Z	8
Qbp2iu4w8tSEAlus	8
QbpblikftQXExI6A	5
QbrBgVgAfI75hR3y	5
QbtTohUZsCNNvsdY	6
QbtkslRYwtE6YZGB	8
Qbus1NSW0A9vhkuM	8
QbuyyiWI1dIVgGLL	8
QbwxyutrOuVWof2E	2
QbxAl2jWaNGJDUYi	6
Qc2Hb6CGjopHaEZv	1
Qc430wiUhTsVCgG2	7
Qc6Mr12wVVOMvLNt	6
QcB3fPKYaNV5Ip51	6
QcCutiyl6FzEDDFv	7
QcE2X4aR65odCFsU	5
QcF1bJgPe1VnBUle	8
QcGTairHklp7EfbI	8
QcH7oKfmXtLhjcAq	5
QcKfAUPYUDynhRTs	8
QcMMy3vZcCxx9Wmi	5
QcTEcVL8SNUPit6G	7
QcVHRQ3ukNqdctdj	2
QcaoYwjL3mWycXgw	6
QcdkMId5d8ATeVKv	8
Qcen4n8BJPqUc1NR	7
Qcf6JlfEQ6BDwV85	8
QcfsYJ7hAyOj0FHh	2
Qci6y53zCAJKBap4	5
QciXwGOgfVOEWwiM	5
QcicK0XeswBkK16t	5
QcmgH76Bwodss48z	2
QcmoPgy3LHIoyI5o	7
Qcmv7hfEpNv6mSbD	8
QcoCbyve5S025Eox	8
QcpKwDOPzKQkQJyC	7
Qcqz4QdnmIZKHUzY	2
Qcv0uE3veFH8KBvt	8
QcxXSySWYYKGhOZD	4
QcyUxy3KBQ7H65Cs	4
Qd13tDDRvOVNjlBy	8
Qd1Ly4KKkyCRH3iZ	8
Qd3KhZKoy1JyWGBs	8
Qd43K91bmyPcT9aX	5
Qd58BfCxPz4SQLzJ	8
Qd78KAAcUW1OacwR	8
Qd8EzJRnGpRMbA4S	8
Qd9OwQ85lwA1pvD7	5
QdA1o68FEvhQLbOL	5
QdBJGo1YfdHW9Y0U	6
QdC792xEh3PTbNc2	2
QdDRQXgdfQc3ohXu	2
QdDU3nw0ddfN2rTv	8
QdHasy2feOfvOBly	5
QdHuZy8gc5LM7eWJ	7
QdKTYEN8YLO33jSp	6
QdLPCNGZlHQbS8JN	6
QdNqaSKJipE3Gw6N	8
QdOaCdAV1jSP1ofh	8
QdPQCpQ8rN3gkJms	8
QdX4d77GnGpsTXrc	3
QdXlbqjwbM6KICSb	8
QdYQ8TgfrlAJnsiR	8
QdZiWIvPV5DIS8Mv	1
QdbYwUH4ZYE73RuL	7
QdcrLwCrotfhb1pT	4
QddaeffBoq1et5PY	8
Qde7CmZ85tw6Z5U9	8
QdejwdyNo5WWUqI7	8
Qdf06iwYVpAoQdLy	6
QdlEWlsW1WZSdZv9	6
Qdn4ZS56npYcRV8T	8
QdoZppDA3y9NSaq2	5
QdrDpnlJv2KyPkAb	8
QdrdRYYV4FwoLbkT	7
Qdts41qfC4gW7ozn	5
QdxttzVoK0WoM1zZ	8
QdyAI7TQPcwb40cu	7
Qe2snJBh1L1HEQ4O	6
Qe3yBrsjy3Htk4e9	6
Qe6149ig9OFZwCMa	8
Qe7JU7O6kwlV8yLB	8
Qe7q4CfQylWuTqIg	5
Qe8TONMD33uhXdrE	8
QeDKB0gJscDnE7ts	2
QeFwnNLLbP7YiCHb	6
QeIl6aNZUTYnS5BH	8
QeIpg7IkbZNogxv9	8
QeMH6OCKmWTKjz6S	6
QeQCit8yf55Ie0SZ	6
QeVDLVvn3VLb06GU	8
QeXAFSpUHjlc5HVi	6
QeXn5cb57egts6GK	8
Qec1UFnP5rlFyo96	8
QedvzB1guPdNTwhN	7
Qeect9YeiKChMli9	7
QefMaMIBel5hQALE	8
QefTnnyyUizJKRMl	8
QefxN9ft4D0bI6pU	7
Qeq6wpAJPSXhjqUY	5
QeqPvsuVyt5Pyktn	7
QeqyElQVdlkYKM70	7
QetFBHpzTBapzTBP	2
QevRKci6QG9BuVPy	2
QevbAfho5F9KZk2w	6
QexPTqqUjmGioYuq	8
Qeyh7z0h08V2GA1l	5
Qf25WBjz1Xz5ZjRt	7
Qf5PL4fBikaMsDhM	8
Qf9PGzBnPmxyoYcW	8
QfBiwkhu9C6YCGzm	8
QfDJkifTDigMd0KS	8
QfDUr1mXBLu5qukX	5
QfGxYoZ0vgr2BvT5	8
QfHEjnpPK4Y0Nc8N	8
QfHaP6RJF8AS16ns	8
QfIbSdOIxAT7tubQ	4
QfKdNYIkY8OKzrAD	7
QfMqgcn1ZtFzmm7u	7
QfT8G3icmYEbPpxH	7
QfTyIT2mjY49GTCI	8
QfUglc6m1JIYhXRH	5
Qfe5op6zO4sVAFoT	6
QfeOOOdYt59D0LhB	6
QfeuBw2KWyVBoUgk	8
QfhMW95BiJXSuIuD	8
QfomXQdSeK6Hmo8z	8
QfpuJpHcIO3C5mVe	6
QftOXs6JVW1WX92p	5
QfvgyqTxUjUF4x8Z	7
QfxRIhKD9KCyXoHW	7
Qg2dGGnuXBcVQkHr	8
Qg767XMV4hAZES4P	7
QgARAfwi6xDTZh7J	5
QgBuOfqPWmJtWdtj	7
QgCSYJwimIpcmd75	5
QgDJLu4IxCZ7nXCP	5
QgEh1iSy1vU9OaEc	7
QgJuAcfJQ0p87cwc	7
QgKWXOAIwsMo76zz	7
QgMH8FOMM38LutFa	7
QgMMfSFN6fr5HVSD	6
QgOVbReRnvHqBHNv	7
QgUXpmMME7K6Qsp7	8
QgYzayEuMf6fCn05	8
QgZ1kwEalwG8GHqa	8
QgZagQBURjcABuaB	5
Qgbc28R2UlIBbps2	7
QgcX97aNUNyFc48D	6
Qgd50yo9KYWx9Ims	8
QgeDxwpOaaIVrBh6	8
QghH7OXTyVadhCeq	8
QgkbY25yGV8Gt8m9	7
QgmeQi8K43LihGx9	8
Qgn5N85g6pkwDptU	7
QgsFzaVfxEpJSBSW	5
QgungkqLpP59ykIM	4
Qgygrw9EPCIRXsRE	7
QgzdSogkJ0dJPgwP	8
Qh0B322iktNfQaHT	6
Qh0osZJkYH3HNmFv	8
Qh1gcvYnAzyJcN07	8
Qh3oTNoLtNA4RiJt	6
Qh5C3XA0E1cCmV59	8
Qh5XjFCInkeOAYzu	8
Qh6AHIhd3gEYyl49	6
Qh6N463vHzOR06Mv	7
Qh70lefqMDNnayfX	5
Qh7ATdKUM3v4Bgmb	8
QhAAd1JDJkwkXoT8	2
QhB2dz7Wyi3H3gD3	8
QhGBC1h33heODjOq	8
QhGzh9EqKWUgno3o	5
QhJq53sFXQ51LNJ0	8
QhNFAa6UbHmyOAeY	8
QhPKqRyMZfP3dHqB	8
QhQ1X4SwNa2GYwoI	8
QhQahljQAwJIBXvA	5
QhX7nmvxm3V05k7M	8
Qha4rfDq5hOXbFen	8
QhavLZD5vFzgBrXt	7
QhcWv0ksvd3W4lYd	8
Qhd76cNDx6VlbaFS	8
QhdCfSqX6G4RfNUB	7
QhfErfG67wfhtMhk	5
QhhDkDxaW6m8loLQ	7
QhjbEeYnPBhUScon	7
Qhna4dOpQlHwdnFY	8
QhsmXHDx6Jep1CLK	5
Qhy4VdvGC45LnHNO	6
Qi0w39MLiriZBUx7	4
Qi3v8hoTHdgBdbnA	8
Qi5MCccbpFNyy20n	8
Qi5TdrztGxuktMit	8
Qi8FyS7ov0oTnTsF	8
Qi8WpUvXxMcILY6a	6
Qi8qcC4fxVycUqeq	1
Qi9MOnGN27F4jTDy	6
Qi9PSeB5mzAbIvI1	7
Qi9eUKxtxdqUKUXS	7
QiAfI1Y5zJxCdxe5	5
QiBxpTtCyyCum3AY	8
QiC5suKHLIEP65r2	8
QiFL77WVFuEpmjlv	8
QiLjsVjccABPBqgh	6
QiT6ut5oBznmxITx	7
QiWink8KscFRoEMJ	8
QiWz37SpANLPZEwJ	5
QiX3Xn9tAhOmWbP0	8
QiXVfq5bxubVJpnT	8
QiZrGAVnZpwLZi9z	8
QidCuCz6MEcat620	5
Qids745oIuheYPwV	4
Qie7whVD25SH9WO3	8
QieoFQQZP5xHaNL8	6
QifBGvnSykodyhzv	8
QihqLTP8jXSVHVBP	5
QilG0BUamFqx7T7Z	5
QileiFPCIY7u02yS	8
QimB1FQoSlWuW3NJ	8
QinniWpBEFhsglBw	8
Qitdgm6bb2dKoy6C	7
QivFcHFI1f7cKPhB	8
QixQqhlJRk0sALl9	7
QixmximOdMnzldru	7
Qj2KVUAFtIHhx3lV	5
Qj4EBkZcKrgzrwut	8
Qj7UbOqubi34YQRd	2
Qj7gPzNhEZUnWD3O	1
QjAjlwTnSJAGqZxq	2
QjAuYJua0Hhe2RIO	8
QjCTS53fyDQxthTa	8
QjDxSakp15QRnPK9	2
QjE7CqybTHlmqmRP	8
QjF3jJbOEKZzYTsr	8
QjGz1h1agXL2CTSn	8
QjHWKlkFGSGnAOMa	8
QjRMUyT1lXkmcpoK	2
QjSBD7YazulFJAP3	7
QjVjzGc2m4roKH1L	6
QjZ42Z5ZVh8kDrT0	8
QjbYhOb1SMuQHJIE	8
QjimFVHn9Vj7uPxv	2
